feature,corr_with_label,abs_corr_with_label,mutual_info,f_classif,p_value_f_classif,score_combined
char_tfidf_42,-0.16920667766709374,0.16920667766709374,0.025035672649452945,13.175230911547029,0.0003164689028518801,0.12548847640358365
char_tfidf_114,-0.06750908789640593,0.06750908789640593,0.0044915698488332545,2.046519159922527,0.1532532872248385,0.12546981671743293
char_tfidf_84,-0.14507612887841878,0.14507612887841878,0.016588321476382895,9.610315282182697,0.0020571251328939024,0.1248477192628364
lsa_2,0.04147238595881399,0.04147238595881399,0.014511879119002202,0.7701462020464951,0.3806432524204755,0.12286330700425013
char_tfidf_17,0.0924227067868303,0.0924227067868303,0.024513746346585208,3.8511510236263122,0.05033176230278668,0.12088156015011009
lsa_28,-0.0599045714634903,0.0599045714634903,0.006694980137952333,1.6098623679220494,0.2051714610510993,0.11774450677347914
word_tfidf_22,-0.010031784770479635,0.010031784770479635,0.005170820387588204,0.04498913499784886,0.8321206897214624,0.11567876879571475
word_tfidf_74,0.011102575705747514,0.011102575705747514,0.0,0.05510722563663318,0.8145108274390779,0.11484486956170321
word_tfidf_90,0.09030154458121077,0.09030154458121077,0.011101875029264852,3.6749699834665286,0.055872412487349865,0.11461468686196308
char_tfidf_14,-0.011877956487529897,0.011877956487529897,0.0,0.06307427398042467,0.8018167016133066,0.11343249361673753
char_tfidf_25,-0.04150437867331049,0.04150437867331049,0.0,0.7713369270930975,0.3802756063306525,0.11137869466560736
lsa_29,0.03505077563697428,0.03505077563697428,0.0,0.5498404323629168,0.45877229436584055,0.1101775393977404
word_tfidf_12,0.0771783780377237,0.0771783780377237,0.008952621136417704,2.6785109663565967,0.10241461026793351,0.10992379536285635
word_tfidf_84,-0.14433437214430303,0.14433437214430303,0.0,9.510208276425333,0.002169912447634613,0.10968778529855573
word_tfidf_47,-0.06926021454676241,0.06926021454676241,0.0009282213711467868,2.1545843538991196,0.14284817990970425,0.1080970660552749
char_tfidf_117,-0.11355241357598654,0.11355241357598654,0.0,5.838973940641578,0.016074663263832924,0.10718672590619306
char_tfidf_57,-0.06662607287243733,0.06662607287243733,0.017328476342665766,1.993095430679983,0.15871331607934067,0.10717208554307252
word_tfidf_1,0.08165288368041557,0.08165288368041557,0.005482449043084037,3.000238626969524,0.0839420829138782,0.10667686081939765
word_tfidf_32,-0.0475400049643637,0.0475400049643637,0.0006706585558007294,1.0125316504438062,0.31484148309826826,0.10661015294528098
char_tfidf_54,0.02204140879776638,0.02204140879776638,0.0,0.21726874900814414,0.6413559769525395,0.10659730004945402
word_tfidf_24,-0.06872867615730213,0.06872867615730213,0.0010844961936233855,2.1214841321281708,0.1459477821994148,0.10628167459638455
word_tfidf_21,0.03315479949943417,0.03315479949943417,0.010994012227026895,0.49190132421256666,0.4834453566332406,0.1048819386118733
char_tfidf_74,-0.15125892070583183,0.15125892070583183,0.03405266710299726,10.466495389355293,0.00130580984156498,0.10451894216470346
word_tfidf_57,0.14629033612853398,0.14629033612853398,0.011811732204269454,9.775387230192019,0.0018840143750740853,0.1032130750362021
char_tfidf_53,-0.02495244900601788,0.02495244900601788,0.0,0.278486638657876,0.597956691842795,0.10293826121762373
char_tfidf_19,0.08743446003454149,0.08743446003454149,0.0,3.443543958804397,0.06415734281679271,0.10158990596950246
